"id","profileName","text","date","title","rating","images","helpful","Size","Color"
"R1QX9XJIRAVX4Q","Megan Freshcorn","Warm","Reviewed in the United States on February 20, 2021","Gift",5,"",0,"One Size","Black"
"R1KPPG4I2JHI3P","Dayne P.","Comfortable and fits well","Reviewed in the United States on December 5, 2020","Covers well, very warm!",5,"",0,"One Size","Bright Orange"
"RQCGV4PCY2V3W","Julesful","Love it","Reviewed in the United States on January 21, 2021","Binnie",5,"",0,"One Size","Black"
"R1CSNFBR7EEB3T","chris","Great quality only downside is that it runs kinda small (might just be my head). I’ll keep at 5 stars due to the quality","Reviewed in the United States on December 26, 2019","Quality",5,"",0,"One Size","Black"
"R19QM4KBS4OG4C","Amazon Customer","Bought this a Christmas present for my boyfriend, he loves it! It’s just as high quality as the ones you find in stores.","Reviewed in the United States on January 3, 2020","Great!",5,"",0,"One Size","Black/White"
"RA6MKQVZWDAA9","Jessica Winfrey","I like this Hat, It looks good, and keeps your head warm. Only problem is, mine smells like stink bugs, I have tried to wash it several times. I don't know if i came in contact with a stick bug or it did before it got to me, It just has a weird oder. So i don't wear it much unless I have too.","Reviewed in the United States on January 26, 2015","Not too bad, just weird smell",4,"",0,"One Size","Black"
"R21J74G31SSIPE","Camryn","Got this hat for my boyfriend because he’s suddenly obsessed with Carhartt.... He is absolutely in love with It! Fits perfectly.","Reviewed in the United States on February 7, 2020","Perfect fit!",5,"https://images-na.ssl-images-amazon.com/images/I/71mK+U5oPZL.jpg",0,"One Size","Brown"
"R1H113XGX1YVLQ","DR U","I liked that theCarhartt Head Cover Gear did exactly what I thought it would do. Put it on while outside and it help keep me comfortably warmer.","Reviewed in the United States on December 29, 2018","Very comfortable gear.",4,"",0,"One Size","Brown"
"R2AZNCI28MU3RL","Mr.L","This would be a great beanie. If you like advertising Because that big white label ruins the hat, plus it is a little big 7,1/2 long by 8 inches wide","Reviewed in the United States on September 20, 2020","Measurements",3,"",0,"One Size","Black"
"RBFGC99C5TOBP","Edwin Joel Aguiar","Exactly as pictured.","Reviewed in the United States on December 23, 2020","DEFINITELY THE ONLY HAT YOU NEED FOR THE COLD",5,"",0,"One Size","Black/White"
"R1OT3OC6OHFIQ3","Sam","Comfortable and warm.  My son and I went camping at Pismo Beach with the scouts.  The low was 43 degrees F.  The air in the tent was cold and moist.  We both slept with these on and put a chemical hand warmer packet inside.  I was so happy with these and I got a little too warm.  Same thing for my son.  So glad I bought this hat.","Reviewed in the United States on November 17, 2015","Warm and comfortable",5,"",0,"One Size","Black"
"R3OZNF59H68SZ8","cliff yarington","Its kinda tall. Like a smurf hat. But very warm.","Reviewed in the United States on January 16, 2020","Yes",4,"",0,"One Size","Dark Brown/Sandstone"
"R2LXQI9VKC88TP","Kenneth and Corin McDonald","Great quality","Reviewed in the United States on January 21, 2021","Love it",5,"",0,"One Size","Black"
"R21395I90KXTUE","Sheena Record","Warm fit perfect","Reviewed in the United States on December 20, 2020","Love it",5,"",0,"One Size","Black/White"
"RS94UXKYW7IM3","animalmaintenance","Since My Other Half Has Been Going Through Change Of Life Past Ten Years The Condo Is Always Kept Cold , So In My Bid To Stay Warm I Have Selected Certain Clothing Items To Sleep In, ( Sweatpants , Socks, And Hooded Sweatshirt, ) So Being Bald By Choice , Not A Combover Guy , I Decided To Have A Hat Also , This Is So Comfortable Wearing Around House , Not To Heavy Not To Light, When I Don't Want Hood On Hoodie on Just Reach For My Hat , Great For Shaving Early In Morning.","Reviewed in the United States on November 1, 2013","Love It Very Comfortable",5,"","6","One Size","Black"
"R2C6HKM1E5XH5T","Theresa Bow","To keep warm","Reviewed in the United States on January 1, 2021","Excellent",5,"",0,"One Size","Deep Winter White"
"RSLZTJAB6IEVR","Amber E King","Little classy, little rugged!  Perfect!","Reviewed in the United States on October 27, 2020","Buy!",5,"https://images-na.ssl-images-amazon.com/images/I/61Wn47PWi9L.jpg",0,"One Size","Brown"
"R2SGLSY8409MT5","ROBERT WILLIAM JONES","Nice hat","Reviewed in the United States on January 19, 2021","Nice hat",5,"",0,"One Size","Dark Brown/Sandstone"
"R582NFPJJRXLJ","Jamie Freeman","I've got several of these. One for work, home, and one in my GHB. This one is bigger then all the others I've purchased from stores. I've never had a problem with these shrinking when washed. Always keeps my head warm.","Reviewed in the United States on December 10, 2018","Great product!",5,"",0,"One Size","Black"
"R3U2CL8J702T6","Daniel Hirt","durable, warm, comfortable","Reviewed in the United States on December 22, 2020","durable, warm, comfortable",5,"",0,"One Size","Black"
"R3HG7JRK4A9M11","Aaron Asbury","My friend recommended Carhatt hats as Winter started coming and I am so happy I bought it. At less than 10 bucks, this is so comfortable. I generally don't like wearing brand logos on my clothing which made me hesitant at first, but now I get a knowing nod from other Carhartt hat wearers who know that I warm and thrifty.","Reviewed in the United States on January 7, 2017","My friend recommended Carhatt hats as Winter started coming and I am ...",5,"",0,"One Size","Black/White"
"RXWYJQH8PCBFV","Joshua","Never go wrong with a carhartt!!","Reviewed in the United States on October 26, 2020","Great",5,"",0,"One Size","Bright Orange"
"RZZ1WM5SXOT2G","Rudi","Well made, as is usual for Carhart. Great value and fits well.","Reviewed in the United States on June 14, 2020","Warm head cover",5,"",0,"One Size","Bright Orange"
"R356HO9LPHZ13I","Maira","My husband is a landscaper & winter came in early this year! He loves this beanie super thick and warm! Will be ordering more!","Reviewed in the United States on December 12, 2019","100% Carhartt",5,"",0,"One Size","Coal Heather"
"RZCB4N681PIHR","Ed","Good when there's not any wind, but as soon as the wind gets above 10-15mph and temps drop below freezing, any part of my head not also covered by hair and my ears get cold, almost painfully after a while.  This is despite the hat being fairly heavy material.  Kind of a shame since I know a lot of people who swear by Carhartt.Since there seems to be some discussion in the reviews about the legitimacy of some of these hats, I'm sure the one I received is genuine.  It was sold and shipped directly by Amazon and had several Made In The USA tags on it, with no signs it was made elsewhere.","Reviewed in the United States on February 11, 2015","Good when there isn't any wind",3,"",0,"One Size","Coal Heather"
"R2KVQ4M0AM632T","Dash Bierman ","Warm for a Nebraska winter","Reviewed in the United States on May 2, 2020","Warm",4,"",0,"One Size","Coal Heather"
"R1X5AGZS8TTCBO","Talia","The color is BRIGHT! It's a great statement item if you don't mind the attention!","Reviewed in the United States on May 20, 2020","Bright,fun,comfy",5,"",0,"One Size","Brite Lime"
"RAPVRVL74Y10E","Tanapon Piyajessadakul","You can spot me from a mile away","Reviewed in the United States on September 16, 2020","fashionable",5,"",0,"One Size","Bright Orange"
"R9KABBHNZK45O","Gustavo A Garcia-Jauregui","It's what I expected.","Reviewed in the United States on November 28, 2020","Beanie",5,"",0,"One Size","Heather Grey"
"R13RSM2C3SVUFN","Malki Krieg","Warm and cozy!","Reviewed in the United States on December 20, 2020","As described",5,"",0,"One Size","Black/White"
"RZMOXHGB2UD75","Nancy H.","This is a replacement hat for my son. I purchased one for him two years ago. It fell out of his truck on the jobsite. Due to subzero temps he needed another. It's all he will wear for warmth.","Reviewed in the United States on February 22, 2019","Great for SubZero Temps",5,"",0,"One Size","Black"
"RQ61TLXDJH936","jesus m santiago","Perfect fit.","Reviewed in the United States on January 11, 2021","Great.",5,"",0,"One Size","Navy"
"R1WUP8COBEJ1Y9","MeanDaddy ","Purchased December 22, 2015 and I'm wearing it today February 15, 2016. It's about 25° not accounting for the windchill factor. Thanks to my wife's foresight my head and ears are quite comfortable with this 100% Acrylic Carhartt Men's Hat. There's nothing extraordinary about it, other than it does what it's supposed to do; keep your head and ears warm. The quality/feel is what one would want and expect.","Reviewed in the United States on February 15, 2016","Thanks to my wife's foresight my head and ears are quite comfortable with this 100% Acrylic Carhartt Men's Hat",5,"",0,"One Size","Navy"
"R13WEBPXRU4RHG","D. Dahlbeck","Let me start by saying I have a size 8 head, so finding hats is hard. I have always had good luck with Carhartt and this hat is no exception. Fits snug, but not tight and is soft not scratchy. I honestly will probably stick to Carhartt winter hats from now on.","Reviewed in the United States on July 9, 2016","Fits my giant head",4,"",0,"One Size","Black"
"R1OPB5G774Q31G","Alfonso Martinez","👍🏼","Reviewed in the United States on February 14, 2021","It’s great",5,"",0,"One Size","Black"
"R10EGZRMQ46IJI","Jen1589","WORE IN COLORADO","Reviewed in the United States on December 18, 2020","PERFECT",5,"",0,"One Size","Brown"
"R1UOM9RVKU6OT3","Gilbo","Great hat, good price.","Reviewed in the United States on November 10, 2020","Classic hat",5,"",0,"One Size","Navy"
"R35XTLOOC91OS8","E. Gutierrez","Warm, a bit itchy, any loses elasticity after some use. If you wear with a hardhat I would recommend the fleece one with no food.","Reviewed in the United States on December 31, 2018","Gets the job done, but there are better alternatives",4,"",0,"One Size","Black"
"R2DDQ1KV5JY5FC","Anthony Nixon","Great product","Reviewed in the United States on January 15, 2021","Great product.",5,"",0,"One Size","Black"
"R1PMU27CKXI19J","Hayate","My hat was make in America as advertised.The green carhartt lasted a long time but it was too beat up so time for an upgrade.","Reviewed in the United States on January 23, 2019","Still made in America 🇺🇸.",4,"https://images-na.ssl-images-amazon.com/images/I/71QbfwIG5RL.jpg
https://images-na.ssl-images-amazon.com/images/I/71VKW80OUoL.jpg",0,"One Size","Dark Brown"
"R38SAZ2A8J1IPZ","Zahrudin K.","Perfect size","Reviewed in the United States on January 12, 2021","Original",5,"",0,"One Size","Black"
"R1JL6R2HFFO876","Jacquelyn ","Love super cute & trendy and much cheaper then on urban outfitters and other sites","Reviewed in the United States on May 13, 2020","Cute trendy and good price",5,"https://images-na.ssl-images-amazon.com/images/I/41pb9xnD55L.jpg",1,"One Size","Brown"
"R2MSFV80WGRPK4","Eric Izaguirre","Awesome","Reviewed in the United States on February 12, 2021","Awesome",5,"",0,"One Size","Black/White"
"R2CLL8PXMNGDF1","Joseph Marchetti","Real carheartt, when you live in Chicago where the cold wind goes though most hats, this tight knit and will keep your head warm","Reviewed in the United States on December 17, 2019","Chicago winds no match for this hat",5,"",0,"One Size","Black"
"RXQ1ZG2RB93TK","Vanessa","I want 1 in every color","Reviewed in the United States on October 21, 2020","Love these",5,"",0,"One Size","Brown"
"R336Q8Q7CLQO23","gb426","Fits as described. Quick shipping","Reviewed in the United States on November 5, 2020","Great product",5,"",0,"One Size","Deep Winter White"
"R1DO8RW0VM7KFN","Mikayla Brohman","This hat fits well and stays put while I'm wearing it, it doesn't slip around like other hats I've had. Would recommend.","Reviewed in the United States on January 5, 2020","Fits great and is good quality",5,"",0,"One Size","Brown"
"R1CFEKTV948MVW","Maria","Was hoping it to be smaller on me. When I got it, it had a couple black marks on it.","Reviewed in the United States on April 1, 2021","Love it, besides the size and the black marks on it",3,"",0,"One Size","Brite Lime"
"R4RFAIQ034ZKZ","RAM9148","It's quality I would expect from a company like Carhartt, but it's still just a knit cap. Can't really mess that up! Lol","Reviewed in the United States on December 23, 2019","It's Carhartt",5,"",0,"One Size","Bright Orange"
"RAMQOODOPNA3U","Layna","Great","Reviewed in the United States on February 10, 2021","Great",5,"",0,"One Size","Black"
"R10QKGXU7HGJLJ","Cp flower","College daughter loves this hat.  It’s adorable.","Reviewed in the United States on September 7, 2020","Cathartic for the win.",5,"",0,"One Size","Brown"
"RCGG2ZT7LNMBU","crystal","My husband loves it!!","Reviewed in the United States on November 24, 2020","Love it",5,"",0,"One Size","Coal Heather"
"R321GBY8E9F4QW","Betsy","Husband is a beanie loving guy...this is his favorite by far. He has a large cranium, so a lot of cheap beanies don't come down over his ears without sliding up over time. This one is snug and stays put.","Reviewed in the United States on December 24, 2018","Fits large craniums!",5,"",0,"One Size","Black"
"R6MI3IPSRE3ZG","Yesenia Hernandez","It’s very tight fit","Reviewed in the United States on November 22, 2020","Facts",5,"",0,"One Size","Black/White"
"R16SJQ1GMEJPHB","Sarah","Soft","Reviewed in the United States on February 9, 2021","Even though it says men’s it’ll fit both men & women",5,"",0,"One Size","Brite Lime"
"R3KD92C2O51MG0","Amazon Customer","It’s good just slips off my head every once in a while and I gotta adjust it every so often.","Reviewed in the United States on April 2, 2021","Eh",3,"",0,"One Size","Heather Grey"
"R3CGEXWI6BJK8T","charlotte","amazing hat","Reviewed in the United States on January 12, 2021","AWESOME",5,"",0,"One Size","Black"
"R3FCB0AIQENXOL","PS","A little tall but maybe it will shrink with some washing. Warm enough for maybe 20 below that you need more protection. Doesn't rotate on my head as easily as other beanies.","Reviewed in the United States on May 5, 2018","Doesn't rotate on my head as easily as other beanies",4,"",0,"One Size","Black"
"R7I2N692HIABI","Mai Amazon","It was just what I wanted! I got the beanie in carhartt brown and I was afraid the color wouldn't be as dark or too light of a brown but it was even darker than the picture which is great. And mine WASNT A KNOCK OFF. It came with the tag of the brand and everything.","Reviewed in the United States on May 30, 2017","I got the beanie in carhartt brown and I was afraid the color wouldn't be as dark or too light of a brown but it was even darker",5,"",0,"One Size","Brown"
"R1V6SL39GUX493","N1CKV","this is a typical knit watch hat.  Seems to be sewn well and the color is great for safety.  Where I live we can deer hunt on private property with just a orange cap, this item is always what I grab when the temps are frigid.  This cap is not insulated, and that makes it perfect for walking to my hunting stand in the morning, an insulated cap would be too warm when exerting myself on my way to the stand.","Reviewed in the United States on October 15, 2014","Seems to be sewn well and the color is great for safety",5,"",0,"One Size","Bright Orange"
"R3M5YSWO4SQ485","Jacqueline laboy","Fits nice and warm","Reviewed in the United States on December 2, 2020","Thank you",5,"",0,"One Size","Black"
"R1PJ08XLWR7DQ","Kate","Great beanie. My fiance and myself both wear it. Fits us both great.","Reviewed in the United States on June 8, 2020","Would recommend",5,"",0,"One Size","Coal Heather"
"R7YKZIWAGNDYO","Jr sepulveda","Warm and comfortable","Reviewed in the United States on December 11, 2020","Super warm",5,"",0,"One Size","Black/White"
"R4GVYPO6DLQEL","AJB","Great","Reviewed in the United States on February 7, 2021","Warm hat",5,"",0,"One Size","Black"
"R9EX20KX4EON2","phillip","Love it","Reviewed in the United States on January 9, 2021","Perfect",5,"",0,"One Size","Black"
"R1DBKPJJHSS81V","Bartley Henriques","This is my go-to beanie for going out in the cold before the sunlight comes out.  It's simple, stylish (depending on who you talk to), and warm.  It's cheap as heck too.  I don't know why anybody would pay 20 bucks or more for something that isn't half as good as this one.  I'll probably buy 2 or 3 more to keep around the house/in the car.","Reviewed in the United States on February 13, 2016","This thing is great, cheap, and warm.",5,"",0,"One Size","Black"
"R1ETYFZ24TFS0J","Christina Baldino","LOVE these!!","Reviewed in the United States on January 9, 2021","Warm hat for winter!",5,"",0,"One Size","Black"
"R265Y43BE4O5DN","Amazon Customer","Very soft material.. fits as expected. Not tight like a beanie","Reviewed in the United States on December 14, 2019","Thick soft material",4,"",0,"One Size","Brown"
"REPF1RLRLEA1O","pnh230","I bought this for light duty fall thru spring, but this hat cooks your head in a good way. If I was working on a roof in Duluth in the winter, I'd wear this hat. Quality fabric. Good for a home Green Bay game or working on the Alaska pipeline. So good I don't mind the oversized carhartt label on outside.","Reviewed in the United States on December 3, 2016","Carhartt quality chapeau will cook your brains",5,"https://images-na.ssl-images-amazon.com/images/I/81jtXmfQ17L.jpg
https://images-na.ssl-images-amazon.com/images/I/81jtXmfQ17L.jpg","2","One Size","Black/White"
"R191XJDC73VT0D","Courtney Taylor","Love it!","Reviewed in the United States on January 9, 2021","Love it!",5,"",0,"One Size","Dark Brown/Sandstone"
"R1SZ0E01T67N5C","Hwhitmire","A little large but overall good quality","Reviewed in the United States on March 9, 2020","Carhartt hat",4,"",0,"One Size","Black/White"
"R1U2R6TVXS2HPL","Lanie","I bought this for my teenage son for Christmas. It is exactly what he was looking for. Fits well and good quality.","Reviewed in the United States on January 15, 2020","Good quality",5,"",0,"One Size","Black"
"R358LL4TEROWSW","Marlene Buckley","This cap seems kinda small. Read the reviews before ordering to try and determine if these would fit a man size head, but this is smaller than the Carhatt cap that I've purchased for myself. What can I say, you always take a chance when ordering on-line.","Reviewed in the United States on December 17, 2016","VERY SMALL HAT TO BE MAN SIZE",4,"",0,"One Size","Dark Brown"
"R2S21VJ57SWFSZ","Barbie Trammell","Grandson loved it. We bought him a Carhartt coat also","Reviewed in the United States on January 7, 2020","Always fits as expected",4,"",0,"One Size","Coal Heather"
"R3VXYWHG7POIVE","Loconnor16","Love it!","Reviewed in the United States on January 8, 2021","Really warm.",5,"",0,"One Size","Black"
"R2WILGBUPOQ0W1","The Paulie G.","This hat is exactly what I needed this winter.I work outdoors and this hat is warm and comfortable.Some of my job requires me to wear a hardhat and usually I would have to take my watch hat off.Not with this one. The hardhat fits perfectly over it and DOES NOT shift or slide.I would recommend this hat to all who work outdoors.","Reviewed in the United States on January 20, 2015","Great Product",4,"",0,"One Size","Brite Lime"
"R9K4LJXS67LI1","dalton morris","Loved it","Reviewed in the United States on January 8, 2021","Love it",5,"",0,"One Size","Dark Brown/Sandstone"
"R3J0F0GDVBRMO","Michael Rivera","When I first received this beanie it fit a little tight on my head. But as I wore it through out the week it loosened up enough to snuggle my head. I washed it a couple times and it stayed the perfect size. It is very very comfy, specially in the morning when it is freezing outside.","Reviewed in the United States on November 24, 2015","I washed it a couple times and it stayed the perfect size. It is very very comfy",4,"",0,"One Size","Coal Heather"
"R215VBBF4EMGPX","T Mat","Good beanie, fair thickness, keeps head warn.  Good temp range for use is 10 to 40 degrees F.  If you plan to be out in colder weather you might want to find a thicker beanie or as I do use a hood over beanie.","Reviewed in the United States on April 5, 2018","It is a Carhartt",5,"",0,"One Size","Bright Orange"
"R3AW1DGAFBXVJF","mirriah","Keeps my head warm","Reviewed in the United States on November 18, 2020","Great fit.",5,"",0,"One Size","Heather Grey"
"REW6KQSXZK5N","Chris","Comfortable and warm","Reviewed in the United States on December 9, 2020","Great brand",5,"",0,"One Size","Black"
"R1TIG2EZEXN90E","melanie roberts","Bought a men’s and very pleased","Reviewed in the United States on March 9, 2020","Great buy",4,"",0,"One Size","Deep Winter White"
"R25X93ZMHF4YW","Amazon Customer","Dis jawn was turnt.","Reviewed in the United States on November 29, 2020","Mos def turnt",5,"",0,"One Size","Black"
"RV3CFZ5DGG36Z","Eugene","WArm hat!","Reviewed in the United States on January 2, 2021","Warm hat!",5,"",0,"One Size","Heather Grey"
"R2RJIB8OGEHBEW","madison haler","really comfortable and cute.","Reviewed in the United States on November 17, 2020","soft",5,"",0,"One Size","Black/White"
"R3JPA9NBX44O7I","Jesus","My girlfriend had this beanie before and lost it so this was just a replacement. Color is amazingly bright she loves it, perfect neon if you wanna be seen in the dark or in a crowd.","Reviewed in the United States on March 9, 2019","Very bright neon! Perfect fit",5,"",0,"One Size","Brite Lime"
"R105LU5983VQ1Q","margie powell","Excellent quality.","Reviewed in the United States on January 6, 2021","Great quality and comfort.",5,"",0,"One Size","Bright Orange"
"R3KK5J2PY2BDPA","Daniel Dundee","I have grabbed like 4 or 5 of these in total, I really like them because they're durable and warm. I machine wash them cold with other stuff and they're solid.","Reviewed in the United States on June 15, 2019","Nice beanies",5,"",0,"One Size","Heather Grey"
"R142TDXINQRU03","Rachel Ewald","These hats are always excellent quality. This is the second I have purchased. They have both been true to color and fit, and wear quite well over time. They can be a touch itchy in my opinion, but I think that is pretty typical of this sort of hat.","Reviewed in the United States on December 27, 2017","These hats are always excellent quality. This is the second I have purchased",5,"",0,"One Size","Black/White"
"R3220HG3IOEZG","William R. Collins","Great. A bit more stretchy; thinner than I thought. Warm.","Reviewed in the United States on January 3, 2020","Thin but warm",4,"",0,"One Size","Brown"
"R9RHT5BKLV42F","Samantha","This product keeps my head warm and it’s perfect because it goes with multiple outfits. Love this!","Reviewed in the United States on April 10, 2020","Good product",5,"",0,"One Size","Black"
"R1TWIALGRQYECJ","Isaac Miranda","I recomem this highly","Reviewed in the United States on November 28, 2020","Stop looking elsewhere",5,"",0,"One Size","Black"
"R1MJ53QM67Q1X7","Tanner","Great Product!","Reviewed in the United States on January 6, 2021","Beanie",5,"",0,"One Size","Coal Heather"
"R38KQ5EEKE6GT1","Bridget callahan","It is just a little tight and need to be readjusted a lot. But it’s super cute and great quality!!","Reviewed in the United States on February 17, 2020","A little small",5,"",0,"One Size","Black"
"R16ZW96UQSX3QA","Tom Sjostedt","Warm and comfortable","Reviewed in the United States on December 8, 2020","Great buy",5,"",0,"One Size","Bright Orange"
"R9X6LHPGI76SV","mweaver45331","The hat was a Christmas gift for my daughter.  The quality is great!  Great price and  speedy shipping.","Reviewed in the United States on January 15, 2020","Just as described!",5,"",0,"One Size","Black"
"R24BHABPAGDNXY","Trent","My go-to winter hat. Not too warm, not too cold, juuuusst right! (for a cold Minnesota day)","Reviewed in the United States on March 28, 2020","My favorite winter hat",5,"",0,"One Size","Coal Heather"
"R12KW0B1M177AK","Stephanie Nivin","Love this beanie","Reviewed in the United States on December 8, 2020","Buy!!",5,"",0,"One Size","Black/White"
"RNLLMSY7L5QAC","Oksana","Perfect hat. Love it.","Reviewed in the United States on November 27, 2020","Awesome!",5,"",0,"One Size","Black"
"R3MYVOPM9EIWRE","Paul V. Olson","Use the hat for work. It’s warm but there are better options for below zero temps though. I work in a bus yard so the right color helps me be seen amongst all the moving vehicles","Reviewed in the United States on February 21, 2019","Warm",5,"",0,"One Size","Bright Orange"
"R1ZCVLN1T8N2DK","Mirai  logistics inc","Thanks","Reviewed in the United States on February 1, 2021","Prices",5,"",0,"One Size","Black"
"R2Q5YHXTGCRGR4","Felix Allen","Love it!","Reviewed in the United States on January 4, 2021","Perfect!",5,"",0,"One Size","Brown"
"R2WRAVG041GH63","Cory A.","“Tighter than expected in a good way, stays on I cut wood in Wyoming and my hat stays on it’s good for that”","Reviewed in the United States on December 23, 2019","Fits",5,"",0,"One Size","Black"
"R3O94RLOK56N3Y","Amazon Customer","My favorite hat!","Reviewed in the United States on December 7, 2020","Great hat!",5,"",0,"One Size","Brown"
"RHB2WK0XB01Y3","Georgina Young","Comfort","Reviewed in the United States on February 1, 2021","I love it",5,"",0,"One Size","Coal Heather"
"R2H4H81K315QOJ","Edward ","👍🏽","Reviewed in the United States on February 1, 2021","👍🏽",5,"",0,"One Size","Bright Orange"
"R39Z682VDV3D1B","Khatter52 ","Cathartt is the best brand out today. My grandson stopped by and saw it so now I need another one.","Reviewed in the United States on January 31, 2020","Carhartt cap",5,"",0,"One Size","Black/White"
"R32Q53PSXX20DK","William Cox","Love the hat. Great mix of fit and warmth","Reviewed in the United States on January 20, 2020","Great value and looks warmth",4,"",0,"One Size","Brown"
"R2YZJFOUB8N8B9","Emily Snider","Very warm","Reviewed in the United States on January 6, 2021","Buy itttt",5,"",0,"One Size","Deep Winter White"
"R124MZSVT6UWDB","AO","great item. love it","Reviewed in the United States on November 12, 2020","great item",5,"",0,"One Size","Brown"
"R9LNTVOSTQP7W","Hello, My name is....","Package was covered in this smelly lotion-like gooey residue. Photo show after I cleaned up most this package.","Reviewed in the United States on December 8, 2022","Package covered with gooey residue",1,"https://m.media-amazon.com/images/I/71kfqXVhDjL.jpg",0,"One Size","Black"
"R226QHYOL8FNPH","Emily M.","You truly can’t go wrong with a classic carhart beanie! Got this for a friend for Christmas in the speckled grey color.","Reviewed in the United States on December 29, 2019","A classic cold weather staple",5,"",0,"One Size","Black/White"
"R1GM5EDAJB1KI8","Daniel binaei","Solid","Reviewed in the United States on February 1, 2021","Good har",5,"",0,"One Size","Dark Brown"
"R13HU8GVUJNZ0O","Maureen Morley","Love that it’s not preshrunk and lose to the head. Just the same as going to the store and grabbing one myself!","Reviewed in the United States on December 29, 2019","Easy and Great!",5,"",0,"One Size","Coal Heather"
"R159VRUZY7KXVI","Amazon Customer","The color is just as it shows. My husband loves it & wears it all the time. Carhartt beanies are his favorite.","Reviewed in the United States on December 28, 2019","Great purchase!",5,"",0,"One Size","Dark Brown/Sandstone"
"R3OXLUXAD0RQ0J","Brian","It’s a cathart","Reviewed in the United States on December 2, 2020","Quality",5,"",0,"One Size","Heather Grey"
"R2SUIXA6IPZJG2","Breianna Sanchez","I love my hat","Reviewed in the United States on November 11, 2020","Great hat",5,"",0,"One Size","Black/White"
"R94WDJ97VAX6L","Weston Sims","Wont buy any other beanie. The carhartt fits perfect and is super warm. I  am a larger man and this one fits great. Other brands and styles are all too often too small for my head.","Reviewed in the United States on January 14, 2019","Perfect Beanie",5,"",0,"One Size","Dark Brown/Sandstone"
"R1PVC1UYZ2UNNP","Victoria Tims","My husbands favorite","Reviewed in the United States on November 28, 2020","Nice",5,"",1,"One Size","Black/White"
"R2N0T16O7NYHLL","Amaya E.","I love it!","Reviewed in the United States on December 3, 2020","Love",5,"",0,"One Size","Heather Grey"
"R3TWRGDMH528UT","Cesar","Great for the price","Reviewed in the United States on November 22, 2020","Great buy",5,"",0,"One Size","Black"
"RFGFI5FLFS20X","PHYLLIS","Fit perfectly.","Reviewed in the United States on January 1, 2021","Great buy.",5,"",0,"One Size","Black/White"
"RF9WJY1FK8PGB","Amazon Customer","We have several of these and the whole family shares. Babies, kids, and Mom and Dad and it fits all of us well!","Reviewed in the United States on December 9, 2019","Great hat",5,"",0,"One Size","Coal Heather"
"R1WK5LUT4UMEGJ","skylynn witherspoon","good quality","Reviewed in the United States on December 28, 2020","good quality",5,"",0,"One Size","Black"
"R7BK0QXZU5DFX","Madison","This is the perfect hat if you’re looking to be trendy on a cold day. It fits well and is great quality!","Reviewed in the United States on December 25, 2019","Perfect Hat",5,"",0,"One Size","Brown"
"R2KVK28CTAISLD","Amazon Customer","Perfect fit. Husband loved it!","Reviewed in the United States on October 23, 2020","Will buy more",5,"",0,"One Size","Black/White"
"RRSP4KQNLTA6A","luis gonzalez","Excelente condition thank you","Reviewed in the United States on November 10, 2020","Awesome",5,"",1,"One Size","Coal Heather"
"RE4CB05CBKOUR","barbara Kelly","Very happy and warm","Reviewed in the United States on November 7, 2020","good quality",5,"",0,"One Size","Black"
"R378L9A8CR4OA7","Marci","Keeps you warm","Reviewed in the United States on November 24, 2020","Great product",5,"",0,"One Size","Navy"
"R26H4ZAEFZR47N","Matt & Caitlin Harris","Love this beanie, fresh out of the packaging it was nice and snug. Couldn't ask for anything more than what I received. We ordered the Black/White variety, comes out a as a unique gray color. Highly recommend.","Reviewed in the United States on January 8, 2019","Favorite Beanie",5,"",0,"One Size","Black/White"
"RJZ0A3FILWCGE","Bethany McCarthy","Nothing to ever complain about with Carharrt. This fits perfectly and is very comfortable.","Reviewed in the United States on May 14, 2020","Carharrt delivers again",5,"",0,"One Size","Coal Heather"
"R21O4FQNNLVYYZ","IBlackseven","I bout one before this... Not even remotely big enough I gave it to my wife.. The other one rode up and was itchy.... This Carhartt one is worth double what I paid... I may buy more colors.. I got the orange for hunting.  It will be very warm.Side note: i have a watermelon head and this stretched to fit fine.  It will work on smaller heads because it's so stretchy.  It is both small and large.","Reviewed in the United States on November 8, 2014","Great!",5,"",0,"One Size","Bright Orange"
"R3MWCESYDYXWFR","Amazon Customer","Very warm","Reviewed in the United States on December 30, 2020","Good fit",5,"",0,"One Size","Heather Grey"
"R1PRPSGVSPS386","VINCE WISNIEWSKI","Great hat","Reviewed in the United States on December 30, 2020","Awesome skull cap",5,"",0,"One Size","Black"
"RIMGOB73TBZGK","Casey K","Nice and warm in the winter time. It fits a little bit small for a male with an L/XL head. I ended up giving it away to a friend with a smaller head but they love it.","Reviewed in the United States on November 7, 2017","Nice and warm in the winter time",4,"",0,"One Size","Black/White"
"R20B1BHAJ8FLF0","Amazon Customer","Fabulous beanie","Reviewed in the United States on December 28, 2020","High quality hat",5,"",0,"One Size","Black"
"R7PCIR0JKXXUM","Timothy Park","Gifted this beanie to my best friend and she loved it! The color and size was as expected.","Reviewed in the United States on March 3, 2020","Comfortable",5,"",0,"One Size","Deep Winter White"
"R39BME4S9LZ3SX","Amazon Customer","what i expected","Reviewed in the United States on November 30, 2020","good hat",5,"",0,"One Size","Black"
